생년월일,연령,성별,휴대폰번호,이메일,주소,아이디,가입일,차량구분,구매한제품,친환경차,제품구매날짜,거래금액,거래방식,제품구매빈도,제품구매경로,제품출시년월,지역,고객세그먼트,Cluster
1991-12-11,34,여,+48 22 511 92 04,tomaszpytko@hotmail.com,대구광역시 달서구 월배로 200,user269110,2024-09-18,중형 SUV,EV5,True,2024-09-21,48319713,계좌이체,1,오프라인,2022-12,동유럽,1,4
1984-03-06,41,남,+48 504 030 372,nbartlomiejczyk@yahoo.com,경상남도 진주시 진주대로 500,user188811,2025-02-13,준대형 세단,KX3,False,2025-02-18,46616696,계좌이체,1,온라인,2019-04,동유럽,3,1
1995-09-21,30,여,697 459 120,smoterjanina@cywka.com,충청북도 청주시 상당구 상당로 82,user830783,2025-02-23,준중형 SUV,K4,False,2025-03-24,43128622,신용카드,1,오프라인,2022-10,동유럽,2,2
1982-08-17,43,여,887 466 729,olgierd48@spoldzielnia.com,부산광역시 동래구 충렬대로 237,user987054,2024-10-10,준대형 SUV,EV5,True,2024-10-19,58706441,계좌이체,3,오프라인,2021-11,동유럽,1,4
1996-04-30,29,여,510 831 183,lsiwa@mielcarz-bialach.pl,경상남도 진주시 진주대로 500,user618303,2024-12-09,준대형 SUV,Seltos,False,2025-01-08,49507647,계좌이체,1,오프라인,2020-03,동유럽,1,4
1978-12-08,47,남,+48 697 640 782,zcheba@gabinety.org,경상남도 진주시 진주대로 500,user423643,2024-01-31,픽업트럭,EV6,True,2024-02-18,54639408,계좌이체,1,오프라인,2021-12,동유럽,1,5
1987-09-22,38,여,+48 722 064 232,szulistkamil@rezmer.com,울산광역시 남구 삼산로 198,user143641,2024-02-24,준대형 세단,Carnival,False,2024-03-08,28093773,계좌이체,1,온라인,2019-03,동유럽,3,1
1998-12-28,27,여,32 347 08 04,ljankowicz@grotek.org,전라북도 군산시 백릉로 300,user141379,2025-03-04,중형 세단,KX3,False,2025-03-19,25624382,계좌이체,1,오프라인,2018-09,동유럽,3,1
1964-09-17,61,남,+48 606 919 364,erykkalinka@gabinety.com,경상남도 진주시 진주대로 500,user142534,2025-03-04,준대형 SUV,Optima / K5,False,2025-03-30,43428106,계좌이체,1,온라인,2021-08,동유럽,3,1
1986-06-06,39,여,+48 733 624 878,ewa12@yahoo.com,대구광역시 달서구 월배로 200,user405391,2023-02-19,준중형 SUV,EV6,True,2023-02-26,39957832,현금,2,오프라인,2018-03,동유럽,2,2
1996-06-08,29,여,22 389 92 14,smieszekjanina@onet.pl,강원도 춘천시 중앙로 123,user172851,2025-01-23,준중형 해치백,EV9,True,2025-01-30,37970345,신용카드,2,온라인,2023-04,동유럽,2,2
1974-11-24,51,여,511 487 354,xkosz@yahoo.com,부산광역시 동래구 충렬대로 237,user350584,2024-08-17,중형 세단,Cerato,False,2024-09-15,48096058,신용카드,1,온라인,2019-10,동유럽,1,4
1980-08-15,45,남,796 301 451,julita76@o2.pl,광주광역시 서구 상무중앙로 75,user856009,2024-09-01,대형 SUV,Seltos,False,2024-09-23,53488019,계좌이체,1,오프라인,2019-07,동유럽,1,5
1983-06-30,42,여,+48 22 882 42 11,iloba@ppuh.pl,서울특별시 종로구 종로1길 36,user619394,2024-08-12,준대형 세단,Seltos,False,2024-08-24,64897809,신용카드,1,오프라인,2019-05,동유럽,1,4
1986-11-14,39,남,+48 731 625 104,tymonceluch@stowarzyszenie.org,경상남도 진주시 진주대로 500,user780965,2024-10-08,대형 SUV,Carnival,False,2024-10-21,48382883,신용카드,2,오프라인,2022-01,동유럽,1,5
1971-12-29,54,남,+48 889 656 854,norbertwajdzik@o2.pl,강원도 춘천시 중앙로 123,user260439,2024-09-20,준중형 세단,Optima / K5,False,2024-10-07,52021663,신용카드,3,온라인,2018-02,동유럽,0,3
1991-06-12,34,여,32 168 84 62,borzymkalina@spoldzielnia.org,경상남도 진주시 진주대로 500,user154695,2025-03-22,준대형 SUV,C'eed,False,2025-03-24,31902271,신용카드,2,오프라인,2023-03,동유럽,2,2
1971-03-22,54,남,724 082 241,czerepakkarol@wujek.com,경기도 고양시 일산동구 중앙로 1036,user976257,2023-02-06,준중형 해치백,Forte,False,2023-02-24,49607700,신용카드,3,오프라인,2022-06,동유럽,0,3
1985-04-20,40,여,+48 576 590 888,adam66@wylupek.pl,인천광역시 부평구 부평대로 88,user489095,2024-11-10,준중형 해치백,KX1,False,2024-11-11,20295406,신용카드,1,온라인,2019-05,동유럽,2,2
1981-04-07,44,남,888 914 337,muratleonard@hotmail.com,제주특별자치도 제주시 중앙로 230,user157731,2024-12-19,준중형 해치백,K3,False,2024-12-21,49565831,계좌이체,2,온라인,2021-04,동유럽,1,5
1974-04-03,51,남,+48 22 474 93 88,bwinek@rohde-cierpisz.com,대구광역시 달서구 월배로 200,user726988,2025-02-17,중형 SUV,K3,False,2025-03-14,67966788,계좌이체,2,온라인,2021-12,동유럽,1,5
1981-02-15,44,여,729 713 116,natankozdron@grupa.com,인천광역시 부평구 부평대로 88,user959238,2024-12-19,픽업트럭,Sorento,False,2025-01-11,47828195,계좌이체,3,오프라인,2023-09,동유럽,0,3
1968-12-25,57,남,+48 663 963 416,ymilka@matulka-ksiezyk.com,세종특별자치시 나성북로 21,user455361,2023-12-23,준중형 해치백,EV5,True,2024-01-15,57105569,현금,1,오프라인,2022-09,동유럽,1,5
1998-07-26,27,남,+48 512 267 887,hajdugapiotr@grupa.net,부산광역시 동래구 충렬대로 237,user847452,2024-02-19,중형 SUV,Zhipao,False,2024-02-28,24889942,신용카드,1,온라인,2021-09,동유럽,2,0
1993-01-06,32,여,665 101 321,lidia32@o2.pl,충청남도 천안시 서북구 불당로 48,user547496,2024-09-27,대형 세단,Forte,False,2024-10-18,45761377,현금,1,온라인,2020-09,동유럽,1,4
1964-05-18,61,여,+48 32 710 15 95,miszkurkakrystyna@gmail.com,인천광역시 부평구 부평대로 88,user431591,2023-09-08,준대형 SUV,Rio(pride),False,2023-09-09,60375712,계좌이체,3,오프라인,2022-01,동유럽,1,4
1980-08-14,45,여,727 552 155,monikaterka@sendor.pl,대전광역시 서구 둔산대로 117,user994270,2025-03-16,중형 세단,Rio(pride),False,2025-03-21,54850590,계좌이체,2,온라인,2019-01,동유럽,1,4
1980-02-14,45,여,32 044 61 55,soniafugiel@onet.pl,광주광역시 서구 상무중앙로 75,user166813,2025-03-09,준대형 세단,K3,False,2025-03-17,41336177,신용카드,1,온라인,2023-12,동유럽,2,2
1984-02-26,41,남,+48 501 275 050,yoszust@spoldzielnia.com,경상북도 포항시 남구 중앙로 210,user631744,2024-09-30,대형 세단,K4,False,2024-10-11,65618455,계좌이체,1,온라인,2022-05,동유럽,1,5
1993-10-20,32,여,732 512 426,nicolekrzempek@hotmail.com,전라남도 목포시 하당로 110,user846895,2024-01-06,대형 SUV,C'eed,False,2024-01-22,63857905,계좌이체,2,오프라인,2022-04,동유럽,1,4
1978-03-25,47,여,+48 795 696 615,kbabiuch@yahoo.com,경기도 고양시 일산동구 중앙로 1036,user292989,2024-12-11,준중형 해치백,C'eed CUV,False,2025-01-06,37881766,계좌이체,1,온라인,2019-10,동유럽,3,1
1967-06-20,58,남,533 350 678,daniel35@yahoo.com,세종특별자치시 나성북로 21,user653911,2023-10-25,중형 SUV,C'eed CUV,False,2023-11-17,56436268,계좌이체,2,오프라인,2021-04,동유럽,1,5
1996-07-22,29,남,732 696 934,ksawery61@onet.pl,울산광역시 남구 삼산로 198,user408617,2023-08-05,준대형 SUV,Forte,False,2023-08-22,59271556,계좌이체,1,온라인,2022-03,동유럽,1,5
1983-11-22,42,남,662 964 289,peciakjozef@reimann.pl,전라북도 군산시 백릉로 300,user157906,2025-03-14,준중형 세단,Carnival,False,2025-03-24,19871145,계좌이체,3,온라인,2023-10,동유럽,3,1
1998-06-13,27,남,609 304 207,szklarekmarcel@spoldzielnia.com,제주특별자치도 제주시 중앙로 230,user507444,2024-03-16,준중형 세단,K4,False,2024-03-20,22964963,계좌이체,5,오프라인,2021-02,동유럽,0,3
1997-08-05,28,여,+48 780 558 935,vszaruga@bugla.pl,경상남도 진주시 진주대로 500,user955979,2025-03-02,중형 세단,Zhipao,False,2025-03-25,57918385,신용카드,2,오프라인,2020-10,동유럽,1,4
1975-06-29,50,여,+48 22 500 00 46,dkocol@grabas.pl,경상남도 진주시 진주대로 500,user955119,2023-06-13,픽업트럭,Cerato,False,2023-06-30,33377495,신용카드,3,오프라인,2021-05,동유럽,0,3
1975-03-22,50,남,+48 795 539 831,patynanatasza@hotmail.com,충청북도 청주시 상당구 상당로 82,user979355,2025-01-30,준중형 세단,Carens MPV,False,2025-02-28,23776171,신용카드,2,오프라인,2018-03,동유럽,2,0
1982-08-14,43,남,+48 519 625 121,alekscierpisz@fpuh.com,대전광역시 서구 둔산대로 117,user691494,2024-02-23,준중형 해치백,Carnival,False,2024-03-24,46464481,계좌이체,3,오프라인,2020-12,동유럽,0,3
1992-04-02,33,여,+48 790 287 902,szykulaanita@stowarzyszenie.pl,대전광역시 서구 둔산대로 117,user213480,2023-12-25,중형 세단,EV6,True,2024-01-12,24789314,신용카드,1,온라인,2020-03,동유럽,2,2
1987-03-21,38,남,32 852 08 11,vlacina@onet.pl,경기도 고양시 일산동구 중앙로 1036,user301638,2025-01-26,픽업트럭,Carnival,False,2025-01-27,29642617,신용카드,3,온라인,2018-05,동유럽,0,3
1973-04-12,52,여,+48 698 139 405,marcelina22@fundacja.org,전라남도 목포시 하당로 110,user630210,2024-01-02,중형 SUV,KX3,False,2024-01-20,40867760,현금,5,오프라인,2022-11,동유럽,0,3
1971-10-12,54,여,530 852 819,usatora@yahoo.com,세종특별자치시 나성북로 21,user903823,2024-02-24,준중형 해치백,EV5,True,2024-03-16,27874288,신용카드,1,온라인,2020-03,동유럽,2,2
1993-03-27,32,남,691 761 674,eliza31@fundacja.com,충청북도 청주시 상당구 상당로 82,user360788,2024-01-03,준중형 세단,Zhipao,False,2024-01-05,68336661,신용카드,1,오프라인,2023-01,동유럽,1,5
1989-11-08,36,여,+48 539 596 147,galosradoslaw@o2.pl,경기도 고양시 일산동구 중앙로 1036,user924829,2024-11-17,준대형 SUV,Rio(pride),False,2024-11-27,22471908,신용카드,2,오프라인,2021-09,동유럽,2,2
1997-02-03,28,남,+48 32 748 21 25,haremzadamian@o2.pl,인천광역시 부평구 부평대로 88,user873589,2024-10-18,대형 SUV,EV9,True,2024-10-26,63907632,계좌이체,1,온라인,2019-03,동유럽,1,5
1981-06-25,44,여,32 819 66 84,tadeuszzbroszczyk@niesporek.com,전라북도 군산시 백릉로 300,user638899,2024-02-16,대형 세단,Sorento,False,2024-02-19,56020074,현금,1,오프라인,2023-12,동유럽,1,4
1969-05-05,56,남,+48 533 391 198,kajetankojder@fpuh.pl,울산광역시 남구 삼산로 198,user329755,2024-06-02,준대형 세단,KX5,False,2024-06-18,30414669,현금,1,오프라인,2022-10,동유럽,2,0
1993-12-09,32,여,+48 669 683 929,fnawoj@tabisz.org,강원도 춘천시 중앙로 123,user226930,2022-06-25,픽업트럭,Telluride,False,2022-07-09,51170387,신용카드,3,온라인,2023-10,동유럽,0,3
1977-07-14,48,여,+48 519 042 605,natasza25@imiela.org,제주특별자치도 제주시 중앙로 230,user137152,2023-04-04,픽업트럭,EV9,True,2023-04-09,20192978,현금,1,오프라인,2020-11,동유럽,2,2
1995-02-14,30,남,785 209 147,korzonekapolonia@gabinety.com,서울특별시 종로구 종로1길 36,user723907,2024-12-09,준중형 해치백,K4,False,2025-01-07,58188736,계좌이체,5,온라인,2020-05,동유럽,0,3
1994-09-18,31,남,+48 691 600 533,powalkacyprian@spoldzielnia.com,경상남도 진주시 진주대로 500,user537397,2023-12-11,픽업트럭,EV5,True,2023-12-13,67180872,계좌이체,1,온라인,2021-06,동유럽,1,5
1970-05-06,55,여,+48 607 734 220,xstoj@niedzwiadek.pl,경상북도 포항시 남구 중앙로 210,user630524,2025-01-20,소형 해치백,Optima / K5,False,2025-02-17,49387898,현금,2,오프라인,2020-03,동유럽,1,4
1993-02-19,32,남,692 373 912,yhalama@hotmail.com,광주광역시 서구 상무중앙로 75,user222955,2025-01-17,대형 SUV,Rio(pride),False,2025-01-30,39833123,현금,3,온라인,2023-12,동유럽,0,3
1977-05-26,48,남,+48 536 468 318,walentynowicznataniel@onet.pl,세종특별자치시 나성북로 21,user935845,2025-03-06,준중형 세단,EV5,True,2025-03-19,61818949,신용카드,5,오프라인,2018-01,동유럽,0,3
1965-02-11,60,여,+48 609 300 714,norbert76@wasilewicz.pl,대구광역시 달서구 월배로 200,user374794,2024-08-05,중형 세단,Forte,False,2024-08-30,29087891,신용카드,1,오프라인,2018-03,동유럽,2,2
1970-03-06,55,여,693 470 847,emilskonieczka@onet.pl,경기도 고양시 일산동구 중앙로 1036,user165579,2024-10-28,준중형 해치백,EV5,True,2024-11-04,62663112,계좌이체,1,온라인,2021-04,동유럽,1,4
1972-05-03,53,여,22 571 83 42,misiaszekaleksander@gmail.com,충청남도 천안시 서북구 불당로 48,user546180,2023-04-10,준중형 세단,KX3,False,2023-04-29,36224893,신용카드,2,오프라인,2018-10,동유럽,2,2
1993-09-12,32,여,+48 510 183 440,maksthiel@stowarzyszenie.com,세종특별자치시 나성북로 21,user508056,2024-05-30,중형 세단,Forte,False,2024-06-04,28576537,현금,1,온라인,2023-11,동유럽,2,2
1996-09-27,29,남,668 109 062,damiansutor@wawrzynowicz-dziarmaga.org,광주광역시 서구 상무중앙로 75,user215219,2025-02-13,중형 SUV,K4,False,2025-03-11,48897582,현금,1,오프라인,2020-08,동유럽,1,5
1992-12-21,33,여,730 720 515,brunosolnica@onet.pl,전라북도 군산시 백릉로 300,user123149,2025-02-07,픽업트럭,Rio(pride),False,2025-03-07,63659280,계좌이체,1,오프라인,2022-11,동유럽,1,4
1968-01-02,57,여,726 370 361,julianbastek@gmail.com,대전광역시 서구 둔산대로 117,user191716,2024-12-26,픽업트럭,Sportage,False,2025-01-24,59382278,계좌이체,2,오프라인,2018-07,동유럽,1,4
1989-07-20,36,남,785 684 799,dbudkiewicz@fpuh.pl,세종특별자치시 나성북로 21,user639500,2024-07-10,준중형 세단,Sorento,False,2024-07-17,36137596,신용카드,2,온라인,2022-11,동유럽,2,0
1996-09-14,29,남,+48 574 871 105,bdudala@hotmail.com,울산광역시 남구 삼산로 198,user889719,2025-02-24,중형 세단,EV9,True,2025-03-05,27592218,계좌이체,3,온라인,2018-08,동유럽,3,1
1989-04-28,36,여,570 756 269,tobiaszczylok@gabinety.com,제주특별자치도 제주시 중앙로 230,user299993,2025-01-19,준대형 SUV,KX5,False,2025-01-26,54967647,현금,3,오프라인,2023-02,동유럽,1,4
1977-08-02,48,남,733 220 476,konstanty57@dywan-wojtanowicz.pl,제주특별자치도 제주시 중앙로 230,user117032,2024-11-07,대형 세단,K4,False,2024-11-15,32930295,계좌이체,1,온라인,2022-02,동유럽,3,1
1988-02-03,37,여,+48 735 622 171,qpedzik@hotmail.com,대전광역시 서구 둔산대로 117,user364268,2024-10-02,대형 세단,Carens MPV,False,2024-10-14,44005544,신용카드,3,오프라인,2018-08,동유럽,0,3
1989-06-28,36,여,+48 601 186 369,ahejna@ppuh.com,전라북도 군산시 백릉로 300,user127972,2024-04-10,대형 SUV,K3,False,2024-05-05,50968986,현금,1,오프라인,2021-11,동유럽,1,4
1965-06-21,60,여,+48 510 764 903,bluszczfabian@gmail.com,전라남도 목포시 하당로 110,user577586,2024-03-16,준중형 해치백,KX7,False,2024-03-31,27678835,계좌이체,1,오프라인,2018-01,동유럽,3,1
1998-04-18,27,여,789 612 555,wojciechpitala@fundacja.com,충청남도 천안시 서북구 불당로 48,user402976,2023-08-27,대형 SUV,Syros,False,2023-09-19,54477181,신용카드,1,온라인,2023-11,동유럽,1,4
1979-10-03,46,남,+48 785 916 610,ernest44@interia.pl,충청남도 천안시 서북구 불당로 48,user207565,2024-08-16,준대형 세단,Carnival,False,2024-08-19,52930891,계좌이체,2,오프라인,2019-03,동유럽,1,5
1986-06-13,39,남,507 181 025,sydorradoslaw@interia.pl,경기도 고양시 일산동구 중앙로 1036,user962675,2024-07-18,중형 SUV,KX3,False,2024-08-13,64938632,계좌이체,1,온라인,2020-07,동유럽,1,5
1967-01-16,58,여,+48 32 846 09 45,jfojt@onet.pl,제주특별자치도 제주시 중앙로 230,user727649,2023-09-12,소형 해치백,EV5,True,2023-09-16,21299422,현금,1,온라인,2020-05,동유럽,2,2
1983-07-24,42,여,570 246 406,anna-maria90@grupa.com,부산광역시 동래구 충렬대로 237,user810197,2024-10-06,준중형 세단,Pegas,False,2024-10-08,38928707,신용카드,1,온라인,2023-09,동유럽,2,2
1976-08-19,49,여,+48 22 078 32 48,kalina11@fpuh.com,세종특별자치시 나성북로 21,user199390,2024-05-23,준중형 세단,Carnival,False,2024-06-08,52180939,신용카드,3,온라인,2022-11,동유럽,0,3
1994-11-21,31,여,+48 533 060 361,elizaniecko@onet.pl,부산광역시 동래구 충렬대로 237,user778659,2024-10-19,대형 SUV,Sonet,False,2024-10-22,50146156,현금,2,온라인,2018-09,동유럽,1,4
1964-07-12,61,여,798 098 707,fabianczykmaurycy@ppuh.pl,부산광역시 동래구 충렬대로 237,user236952,2025-03-06,대형 SUV,K4,False,2025-03-15,19303002,계좌이체,1,온라인,2019-12,동유럽,3,1
1965-07-29,60,여,660 896 719,wielgosfranciszek@grupa.pl,경상남도 진주시 진주대로 500,user537730,2024-08-13,준중형 세단,Syros,False,2024-08-27,57420293,현금,2,오프라인,2022-03,동유럽,1,4
1980-05-11,45,남,+48 517 695 194,smilka@grupa.pl,경상북도 포항시 남구 중앙로 210,user223949,2025-03-02,중형 세단,KX5,False,2025-03-11,67679488,신용카드,4,온라인,2022-11,동유럽,0,3
1971-12-20,54,여,+48 697 599 230,vkaszkowiak@yahoo.com,대구광역시 달서구 월배로 200,user153915,2024-07-17,준대형 세단,KX5,False,2024-07-31,60585971,신용카드,3,오프라인,2020-12,동유럽,1,4
1984-05-14,41,여,+48 539 843 126,pkornet@yahoo.com,강원도 춘천시 중앙로 123,user335704,2024-12-14,준중형 SUV,Zhipao,False,2025-01-08,40430163,계좌이체,1,오프라인,2018-06,동유럽,3,1
1969-06-17,56,남,+48 535 167 683,fryderykwnuczek@hotmail.com,인천광역시 부평구 부평대로 88,user112260,2024-08-25,중형 SUV,Carnival,False,2024-09-09,49664517,계좌이체,4,오프라인,2018-02,동유럽,0,3
1994-05-17,31,남,+48 22 162 13 04,kozdraida@yahoo.com,전라남도 목포시 하당로 110,user340022,2023-10-03,대형 SUV,Forte,False,2023-10-07,66171790,신용카드,1,온라인,2020-12,동유럽,1,5
1995-02-15,30,남,+48 32 865 52 05,rozaludwisiak@gmail.com,제주특별자치도 제주시 중앙로 230,user473338,2025-02-09,준중형 해치백,KX5,False,2025-02-22,67122373,계좌이체,2,오프라인,2019-10,동유럽,1,5
1974-04-30,51,남,535 260 644,llalak@lemieszek.pl,대전광역시 서구 둔산대로 117,user853954,2024-10-10,준대형 SUV,Optima / K5,False,2024-10-16,30503811,신용카드,1,오프라인,2018-06,동유럽,2,0
1998-04-18,27,여,734 548 124,tomaszukarkadiusz@o2.pl,경상북도 포항시 남구 중앙로 210,user792761,2025-02-16,소형 해치백,Optima / K5,False,2025-03-15,37581334,신용카드,4,오프라인,2020-02,동유럽,0,3
1979-06-23,46,남,32 909 88 03,gustaw28@gabinety.org,광주광역시 서구 상무중앙로 75,user208173,2024-10-29,준중형 SUV,Optima / K5,False,2024-11-17,64670424,현금,4,온라인,2020-08,동유럽,0,3
1970-07-17,55,여,604 179 424,pawelkiewiczsebastian@onet.pl,전라북도 군산시 백릉로 300,user972752,2024-05-03,준중형 세단,K4,False,2024-05-13,23013288,신용카드,2,오프라인,2018-09,동유럽,2,2
